id,og_brand,og_name,og_price_eur,og_url,copy_brand,copy_name,copy_price_eur,copy_url,notes,saved_amount
225,Yves Saint Lauren,Rive Gauche Pour Homme,,,Armaf,Black Onyx,,,,
225,Yves Saint Lauren,Rive Gauche Pour Homme,,,,Azzaro Pour Homme,,,,
223,Yves Saint Lauren,Tuxedo,,,,Moustache Eau De Parfum Rochas,,,,
223,Yves Saint Lauren,Tuxedo,,,Maison Alhambra,Kismet / the Tux,,,,
224,Yves Saint Lauren,Y,,,Armaf,Odyssey Mega,,,,
224,Yves Saint Lauren,Y,,,Lattafa,Fakhar Black,,,,
1871,Yves Saint Laurent,Babycat,,,Arabiyat Prestige,Nayel Queen,,,,
387,Yves Saint Laurent,Babycat,,,,Arabiyat Prestige Nayel Queen,,,,
388,Yves Saint Laurent,Babycat,,,,Ishq Al Shyuykh Gold,,,,
390,Yves Saint Laurent,Babycat,,,,Rifaaqat,,,,
452,Yves Saint Laurent,Black Opium,,,,#ERROR!,,,,
827,Yves Saint Laurent,L'homme,,,,Homme Classique,,,,
832,Yves Saint Laurent,L'homme Parfum Intense,,,,Niche Platinum,,,,
838,Yves Saint Laurent,La Nuit De L'homme,,,,Ombre Noir,,,,
1876,Yves Saint Laurent,La Nuit De L'homme,,,Ted Lapidus,Poker Face,,,,
1877,Yves Saint Laurent,La Nuit De L'homme,,,Guess,Seduction Homme Blue,,,,
1878,Yves Saint Laurent,La Nuit De L'homme Blue Electrique,,,Fragrance World,Jack of Clubs,,,,
1879,Yves Saint Laurent,Libre,,,Maison Alhambra,Libbra,,,,
853,Yves Saint Laurent,Libre Intense,,,,Golden Decade,,,,
1880,Yves Saint Laurent,Libre Intense,,,Lattafa,Tharwah Gold,,,,
1881,Yves Saint Laurent,Libre Intense,,,Sterling Parfums,Flavia Excellus Next,,,,
877,Yves Saint Laurent,M7,,,Lataffa,Sheikh Al Shuyukh Final Edition,,,,
876,Yves Saint Laurent,M7,,,,Ejazzi Silver Intense,,,,
878,Yves Saint Laurent,M7 Oud Absolu,,,,Musamam,,,,
1883,Yves Saint Laurent,Mon Paris,,,Zara,Vibrant Leather for Her,,,,
1884,Yves Saint Laurent,Mon Paris,,,Maison Alhambra,My Party,,,,
1136,Yves Saint Laurent,Rive Guche Pour Homme Intense,,,,Niche Black Onyx,,,,
1269,Yves Saint Laurent,Tuxedo,,,,Suits,,,,
1270,Yves Saint Laurent,Tuxedo,,,,The Tux,,,,
1271,Yves Saint Laurent,Tuxedo,,,,Tudor,,,,
1885,Yves Saint Laurent,Tuxedo,,,Rochas,Moustache Edp,,,Recommended,
1888,Yves Saint Laurent,Tuxedo,,,Ard Al Zaafaran,Sada,,,Very Close,
1889,Yves Saint Laurent,Tuxedo,,,Afnan,Turathi Brown,,,Recommended,
1890,Yves Saint Laurent,Y,,,Lattafa,Fakhar Silver,,,Recommended,
1892,Yves Saint Laurent,Y,,,Szindore,Why,,,"Recommended, Malaysia Brand",
1894,Yves Saint Laurent,Y,,,Lattafa,Malik Al Tayoor,,,Edp Clone ?,
1895,Yves Saint Laurent,Y,,,Lattafa,Yeah!,,,,
1896,Yves Saint Laurent,Y,,,Paris Corner,Prive Why,,,Really Close Top Notes,
1897,Yves Saint Laurent,Y,,,Fragrance World,F Le Parfum,,,,
227,Zadig and Voltaire,This Is Her,,,Zara,Fields at Nightfall,,,,
